"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"263","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-01-31 14:45:24,FALSE,NA,"958712826993852417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sylph93Me",10,TRUE,FALSE,NA,NA
"264","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 14:20:10,FALSE,NA,"958706477056880640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlCocan",10,TRUE,FALSE,NA,NA
"265","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/31 07:07 @ Home
<U+23F1>1,145 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.52 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7926<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earnin… https://t.co/Ls1S2qVdtD",FALSE,0,NA,2018-01-31 13:07:05,TRUE,NA,"958688083427422210",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"266","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-01-31 12:18:37,FALSE,NA,"958675887293046784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeoSuperGirl",10,TRUE,FALSE,NA,NA
"267","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-01-31 11:51:35,FALSE,NA,"958669084337541121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CEnd_brewmaster",10,TRUE,FALSE,NA,NA
"268","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-01-31 11:26:23,FALSE,NA,"958662742566608897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solarengineer",10,TRUE,FALSE,NA,NA
"269","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-01-31 11:25:00,FALSE,NA,"958662394745520131",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElectriCChain_",10,TRUE,FALSE,NA,NA
"270","We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the… https://t.co/EpURdJ269O",FALSE,23,NA,2018-01-31 11:23:33,TRUE,NA,"958662029560049666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solcrypto",10,FALSE,FALSE,NA,NA
"271","@SolarCoin_SLR Is solar coin working on any partnership or not?",FALSE,0,"SolarCoin_SLR",2018-01-31 11:08:18,FALSE,"958532073345765376","958658192900272128","2244295159","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purposeless1819",0,FALSE,FALSE,NA,NA
"272","@SolarCoin_SLR Do we expect any confirmation mail or smth after saving the details of solar facility so as to claim… https://t.co/XKxzCabYI4",FALSE,0,"SolarCoin_SLR",2018-01-31 11:05:45,TRUE,NA,"958657550936928257","2244295159","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akgunib",0,FALSE,FALSE,NA,NA
"273","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 11:00:51,FALSE,NA,"958656316012154882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalebb231",10,TRUE,FALSE,NA,NA
"274","@radi0tv Not so deadly, if, like SolarCoin (and others), you mine on and/or incentivise adoption of renewables. Or… https://t.co/HHVexJtRn0",FALSE,3,"radi0tv",2018-01-31 09:32:39,TRUE,"958443201794400256","958634122108461057","2596145928","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julian0liver",0,FALSE,FALSE,NA,NA
"275","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/31 03:07 @ Home
<U+23F1>1,145 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.52 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7631<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earnin… https://t.co/3vfSM4VVbp",FALSE,0,NA,2018-01-31 09:07:05,TRUE,NA,"958627686796099584",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"276","RT @ElectriCChain_: @SolarCoin_SLR in the solar energy sector: https://t.co/8yH3qecTW8",FALSE,0,NA,2018-01-31 08:05:15,FALSE,NA,"958612124959498240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scalextrix666",2,TRUE,FALSE,NA,NA
"277","RT @nickgogerty: https://t.co/yhnsJ1QpWQ  #solarcoin The #solarity plotter.  Example at $20. https://t.co/AZBoQ8r7ER",FALSE,0,NA,2018-01-31 08:03:36,FALSE,NA,"958611710583164930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scalextrix666",4,TRUE,FALSE,NA,NA
"278","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 07:43:04,FALSE,NA,"958606541476675585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solcrypto",10,TRUE,FALSE,NA,NA
"279","@elonmusk Buy #SolarCoin it is future",FALSE,4,"elonmusk",2018-01-31 07:31:38,FALSE,"958081411470131200","958603664628834304","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YunushanOzguur",0,FALSE,FALSE,NA,NA
"280","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 06:46:47,FALSE,NA,"958592377391902724",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blockchain_ch",10,TRUE,FALSE,NA,NA
"281","RT @CNNOfficials: If the @Tesla and @SolarCoin_SLR partnership is really happening, this is a huge step both for crypto and Tesla! $SLR #Te…",FALSE,0,NA,2018-01-31 05:36:44,FALSE,NA,"958574750393098240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeshaniNisansaa",12,TRUE,FALSE,NA,NA
"282","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 23:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.52 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7567<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earnin… https://t.co/RxUWADRILl",FALSE,0,NA,2018-01-31 05:07:07,TRUE,NA,"958567296242417665",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"283","RT @nickgogerty: when energy gets free. I originally heard this conceept from the brilliant @sebnem. She gets the future better! Now we hav…",FALSE,0,NA,2018-01-31 04:35:43,FALSE,NA,"958559392823173120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erwin_Smole",6,TRUE,FALSE,NA,NA
"284","RT @solcrypto: @BernardMcCarty @ElectriCChain_ @SolarLux_Ltd @SolarCoin_SLR We are already at a good volta factor if the cost is $20/MWh to…",FALSE,0,NA,2018-01-31 04:32:49,FALSE,NA,"958558665111416832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",3,TRUE,FALSE,NA,NA
"285","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 04:29:22,FALSE,NA,"958557797033168896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JTorres1488",10,TRUE,FALSE,NA,NA
"286","RT @BernardMcCarty: Solar PV operators and investors - want to significantly boost your return on investment? Meet the Volta Factor. 
@Elec…",FALSE,0,NA,2018-01-31 04:26:09,FALSE,NA,"958556988824276992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",7,TRUE,FALSE,NA,NA
"287","RT @nickgogerty: https://t.co/yhnsJ1QpWQ  #solarcoin The #solarity plotter.  Example at $20. https://t.co/AZBoQ8r7ER",FALSE,0,NA,2018-01-31 04:20:13,FALSE,NA,"958555495656239106",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",4,TRUE,FALSE,NA,NA
"288","RT @SolarCoinNews: #SolarCoin price :$0.77,MCAP:$30M,Circulating Supply:$39M
https://t.co/1geEmegenR             #Cryptoassets #cryptocurre…",FALSE,0,NA,2018-01-31 04:12:00,FALSE,NA,"958553426341789697",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Stephencgill",2,TRUE,FALSE,NA,NA
"289","RT @SolarCoin_SLR: on the path to the #solarity (free energy) with #solarcoin blockchains reward https://t.co/X93i08gq0s",FALSE,0,NA,2018-01-31 04:07:09,FALSE,NA,"958552204872331266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManojishRehu",13,TRUE,FALSE,NA,NA
"290","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 04:06:50,FALSE,NA,"958552125478326272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManojishRehu",10,TRUE,FALSE,NA,NA
"291","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 04:03:32,FALSE,NA,"958551296688246784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",10,TRUE,FALSE,NA,NA
"292","RT @SolarCoinNews: #SolarCoin price :$0.77,MCAP:$30M,Circulating Supply:$39M
https://t.co/1geEmegenR             #Cryptoassets #cryptocurre…",FALSE,0,NA,2018-01-31 03:58:30,FALSE,NA,"958550027151990784",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",2,TRUE,FALSE,NA,NA
"293","#SolarCoin price :$0.77,MCAP:$30M,Circulating Supply:$39M
https://t.co/1geEmegenR             #Cryptoassets… https://t.co/AM1XmWwop1",FALSE,0,NA,2018-01-31 03:57:39,TRUE,NA,"958549815125782530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",2,FALSE,FALSE,NA,NA
"294","https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,27,NA,2018-01-31 02:47:09,FALSE,NA,"958532073345765376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SolarCoin_SLR",10,FALSE,FALSE,NA,NA
"295","https://t.co/yhnsJ1QpWQ  #solarcoin The #solarity plotter.  Example at $20. https://t.co/AZBoQ8r7ER",FALSE,6,NA,2018-01-31 02:47:09,FALSE,NA,"958532073270235136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nickgogerty",4,FALSE,FALSE,NA,NA
"296","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 19:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.52 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7468<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earnin… https://t.co/H9QHldWN9R",FALSE,0,NA,2018-01-31 01:07:09,TRUE,NA,"958506908352155648",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"297","RT @SolarLux_Ltd: The SolarCoin Foundation has published its Call for Action for governments, industry and all other stakeholder to adopt @…",FALSE,0,NA,2018-01-30 23:32:44,FALSE,NA,"958483145959137280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dangermouse_77",16,TRUE,FALSE,NA,NA
"298","@SolarInMASS Please mention @SolarCoin_SLR at every opportunity. Oh and enjoy the trip <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",FALSE,0,"SolarInMASS",2018-01-30 22:05:37,FALSE,"958458167540830208","958461223451930625","3311888905","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CEnd_brewmaster",0,FALSE,FALSE,NA,NA
"299","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 15:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.52 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7950<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earnin… https://t.co/4xT27FUR3H",FALSE,0,NA,2018-01-30 21:07:09,TRUE,NA,"958446508931796992",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"300","RT @SolarCoinNews: #SolarCoin price :$0.82,MCAP:$32M,Circulating Supply:$39M
https://t.co/1geEmegenR            #Cryptoassets #cryptocurren…",FALSE,0,NA,2018-01-30 20:15:10,FALSE,NA,"958433427300040704",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",2,TRUE,FALSE,NA,NA
"301","#SolarCoin price :$0.82,MCAP:$32M,Circulating Supply:$39M
https://t.co/1geEmegenR            #Cryptoassets… https://t.co/q1QJGC1oxo",FALSE,2,NA,2018-01-30 20:11:43,TRUE,NA,"958432559570014209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",2,FALSE,FALSE,NA,NA
"302","@SolarCoin_SLR in the solar energy sector: https://t.co/8yH3qecTW8",FALSE,3,"SolarCoin_SLR",2018-01-30 19:17:20,FALSE,NA,"958418873883287553","2244295159","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElectriCChain_",2,FALSE,FALSE,NA,NA
"303","@GreenSportsBlog No REC buyers yet, but have done diligence on signing up suppliers, which is quick due to the… https://t.co/2tNHpGQiZz",FALSE,0,"GreenSportsBlog",2018-01-30 18:18:49,TRUE,"958333354860077056","958404144762679298","21063600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","renewables4life",0,FALSE,FALSE,NA,NA
"304","The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for… https://t.co/kCHocpo6s2",FALSE,0,NA,2018-01-30 17:43:24,TRUE,NA,"958395232827199488",NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","Stephencgill",0,FALSE,FALSE,NA,NA
"305","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 11:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.513 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8389<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/EwJiPQToL5",FALSE,0,NA,2018-01-30 17:07:08,TRUE,NA,"958386105174446081",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"306","ACWA POWER | ACWA Power becomes first utility-scale generator to adopt SolarCoin - https://t.co/YJE9rChXm8 via @Shareaholic",FALSE,2,NA,2018-01-30 13:50:24,FALSE,NA,"958336599019937793",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MosleyJoseph",0,FALSE,FALSE,NA,NA
"307","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 07:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.507 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.9233<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/yMtzryrVO1",FALSE,0,NA,2018-01-30 13:07:07,TRUE,NA,"958325706164965378",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"308","RT @solcrypto: @BernardMcCarty @ElectriCChain_ @SolarLux_Ltd @SolarCoin_SLR We are already at a good volta factor if the cost is $20/MWh to…",FALSE,0,NA,2018-01-30 12:12:10,FALSE,NA,"958311874252148737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElectriCChain_",3,TRUE,FALSE,NA,NA
"309","Signal 

Coin : #SLR

Buy zone = 7850-7980

Sell = 8150-8300-8500-8700-9000

Big news <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>

31 January 2018 
SolarCoin… https://t.co/SwiQJxHB3r",FALSE,2,NA,2018-01-30 11:36:21,TRUE,NA,"958302861498245120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoClubSign",0,FALSE,FALSE,NA,NA
"310","RT @projectAlborada: <ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 03:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.507 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8800<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earnings…",FALSE,0,NA,2018-01-30 10:24:08,FALSE,NA,"958284687839059968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yeyos72",1,TRUE,FALSE,NA,NA
"311","RT @Stephencgill: The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for #greenenergy pr…",FALSE,0,NA,2018-01-30 09:45:22,FALSE,NA,"958274931774562304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","signal_trust",8,TRUE,FALSE,NA,NA
"312","RT @SolarCoinNews: #SolarCoin price :$0.86,MCAP:$33M,Circulating Supply:$39M
https://t.co/1geEmegenR           #Cryptoassets #cryptocurrenc…",FALSE,0,NA,2018-01-30 09:44:14,FALSE,NA,"958274645722984449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","signal_trust",2,TRUE,FALSE,NA,NA
"313","RT @SolarCoinNews: Let's make 2018 the year we achieve the #Solarity(value of 1 #solarcoin=min bid/MWh, approx $20/MWh, when that happens t…",FALSE,0,NA,2018-01-30 09:44:05,FALSE,NA,"958274608733409280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","signal_trust",15,TRUE,FALSE,NA,NA
"314","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/30 03:07 @ Home
<U+23F1>1,144 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.507 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8800<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/7MswuFxBYc",FALSE,0,NA,2018-01-30 09:07:05,TRUE,NA,"958265298028724224",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",1,FALSE,FALSE,NA,NA
"315","RT @solcrypto: @BernardMcCarty @ElectriCChain_ @SolarLux_Ltd @SolarCoin_SLR We are already at a good volta factor if the cost is $20/MWh to…",FALSE,0,NA,2018-01-30 08:23:41,FALSE,NA,"958254376522534913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernardMcCarty",3,TRUE,FALSE,NA,NA
"316","@BernardMcCarty @ElectriCChain_ @SolarLux_Ltd @SolarCoin_SLR We are already at a good volta factor if the cost is $… https://t.co/hk54SeBxDZ",FALSE,5,"BernardMcCarty",2018-01-30 08:19:13,TRUE,"958116432281325569","958253251090006022","435819115","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solcrypto",3,FALSE,FALSE,NA,NA
"317","RT @BernardMcCarty: Solar PV operators and investors - want to significantly boost your return on investment? Meet the Volta Factor. 
@Elec…",FALSE,0,NA,2018-01-30 08:16:52,FALSE,NA,"958252660360015872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElectriCChain_",7,TRUE,FALSE,NA,NA
"318","Trading Ideas: Perfect to Buy SLR-BTC $SLR SOLARCOIN https://t.co/xc3HMsBNfy <ed><U+00A0><U+00BD><ed><U+00B3><U+0088> <U+2192> via https://t.co/UJgiPwXSS1 https://t.co/wU0WBSkSga",FALSE,1,NA,2018-01-30 07:34:38,FALSE,NA,"958242030504763392",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AlertTrade",0,FALSE,FALSE,NA,NA
"319","Trading Ideas: Perfect to Buy SLR-BTC $SLR SOLARCOIN https://t.co/CFbuvXVRgm <ed><U+00A0><U+00BD><ed><U+00B3><U+0088> <U+2192> via https://t.co/pHaYY0O0C2 https://t.co/jmIjPT5XMZ",FALSE,0,NA,2018-01-30 07:34:37,FALSE,NA,"958242027983986688",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SportsbookBTC",0,FALSE,FALSE,NA,NA
"320","Perfect to Buy SLR-BTC $SLR SOLARCOIN $SLRBTC https://t.co/xjiGjADy5V",FALSE,1,NA,2018-01-30 07:31:34,FALSE,NA,"958241262049492992",NA,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>","TV_TradingIdeas",0,FALSE,FALSE,NA,NA
"321","RT @signal_trust: Recommended Buy CALL
$SLR $slr #solarcoin 
Target 1
8100
Target 2
8600
Target 3
9300

Big event and project coming up
$lt…",FALSE,0,NA,2018-01-30 06:55:40,FALSE,NA,"958232225492869120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sylph93Me",1,TRUE,FALSE,NA,NA
"322","SolarCoin!!!! So just verifying I have a solar (PV) system I get rewarded solar coins?? That's pure ROI Baby!! Thin… https://t.co/e0bwQke4fc",FALSE,1,NA,2018-01-30 06:03:55,TRUE,NA,"958219201692385280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maui_1111",0,FALSE,FALSE,NA,NA
"323","Solarcoin $SLR getting some good pub on r/CryptoCurrency daily discussion",FALSE,1,NA,2018-01-30 05:37:20,FALSE,NA,"958212512272519168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BitcoinDrudge",0,FALSE,FALSE,NA,NA
"324","Recommended Buy CALL
$SLR $slr #solarcoin 
Target 1
8100
Target 2
8600
Target 3
9300

Big event and project coming… https://t.co/UgQKbuxcmq",FALSE,6,NA,2018-01-30 05:15:04,TRUE,NA,"958206910376759296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","signal_trust",1,FALSE,FALSE,NA,NA
"325","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/29 23:07 @ Home
<U+23F1>1,143 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.507 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.8442<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/sStElfRboK",FALSE,0,NA,2018-01-30 05:07:06,TRUE,NA,"958204905071808512",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"326","RT @SolarCoinNews: #SolarCoin price :$0.86,MCAP:$33M,Circulating Supply:$39M
https://t.co/1geEmegenR           #Cryptoassets #cryptocurrenc…",FALSE,0,NA,2018-01-30 03:17:14,FALSE,NA,"958177254206418944",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",2,TRUE,FALSE,NA,NA
"327","#SolarCoin price :$0.86,MCAP:$33M,Circulating Supply:$39M
https://t.co/1geEmegenR           #Cryptoassets… https://t.co/9yR4giEdwB",FALSE,1,NA,2018-01-30 02:47:54,TRUE,NA,"958169874118991872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",2,FALSE,FALSE,NA,NA
"328","RT @IEA_SolarPACES: . @ACWAPower Power Adopts Cryptocurrency SolarCoin. https://t.co/X5NqsCthJ4 #CSP #solar #thermal #concentrated https://…",FALSE,0,NA,2018-01-30 02:38:43,FALSE,NA,"958167560838623233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EngRim_",3,TRUE,FALSE,NA,NA
"329","NOT DIFFICULT, AS HIS MIX SHOW SOLARCOIN POP CULTURE WENT HIGH CONSTIPATED HERD WAS FORCED TO POPULAR EVER READ A M… https://t.co/2uI13qpulN",FALSE,0,NA,2018-01-30 01:20:29,TRUE,NA,"958147875183108096",NA,"<a href=""https://twitter.com/feryooit"" rel=""nofollow"">FERYOOIT ELYOOIPS</a>","feryooit",0,FALSE,FALSE,NA,NA
